Timestamp,qw,qx,qy,qz,yaw,pitch,roll,label
16725,0.989047,-0.017351,-0.088427,-0.116866,166.594162,-10.309919,-0.795102,1
16845,0.988564,-0.018627,-0.090886,-0.118851,166.371506,-10.609856,-0.887493,1
16972,0.993918,-0.023497,-0.067581,-0.083656,170.520111,-7.947883,-2.048429,1
17092,0.987165,-0.007549,-0.098064,-0.125788,165.42041,-11.274509,0.570544,1
17212,0.993442,-0.02522,-0.072899,-0.084348,170.458267,-8.5746,-2.191496,1
17332,0.99035,-0.009329,-0.089845,-0.105066,167.886276,-10.364916,0.023365,1
17452,0.986716,-0.001189,-0.09982,-0.128133,165.067047,-11.37865,1.358031,1
17573,0.992587,-0.011941,-0.076005,-0.094037,169.218124,-8.808325,-0.545592,1
17693,0.989488,-0.011453,-0.087279,-0.114704,166.788971,-10.099065,-0.153764,1
17813,0.994704,-0.03051,-0.064507,-0.073921,171.697281,-7.63378,-2.958797,1
17933,0.989549,-0.015572,-0.091413,-0.110384,167.327744,-10.623474,-0.620159,1
18053,0.992565,-0.027306,-0.078244,-0.0891,169.929489,-9.218007,-2.337755,1
18173,0.992198,-0.019264,-0.083122,-0.090847,169.651123,-9.697544,-1.344278,1
18295,0.987918,-0.005222,-0.106417,-0.112509,166.920364,-12.206608,0.798889,1
18415,0.992936,-0.017831,-0.085869,-0.079858,170.914001,-9.984023,-1.262274,1
18535,0.989623,-0.003836,-0.101807,-0.101283,168.235001,-11.670255,0.762371,1
18655,0.991518,-0.016568,-0.093547,-0.088643,169.872879,-10.861977,-0.949305,1
18775,0.994062,-0.013586,-0.086042,-0.065153,172.580215,-9.952573,-0.91906,1
18895,0.988505,-0.00354,-0.108518,-0.105168,167.753159,-12.432329,0.92859,1
19015,0.993956,-0.018695,-0.084739,-0.067174,172.396606,-9.843897,-1.499365,1
19137,0.99079,-0.002489,-0.10089,-0.090226,169.51503,-11.558637,0.776265,1
19257,0.992205,-0.009935,-0.091807,-0.083625,170.388428,-10.593749,-0.254133,1
19377,0.993378,-0.010604,-0.086916,-0.074323,171.4841,-10.035402,-0.474109,1
19497,0.988838,0.003479,-0.104625,-0.105984,167.587555,-11.898368,1.701673,1
19617,0.994221,-0.012156,-0.080157,-0.070312,171.970306,-9.270555,-0.7489,1
19737,0.99056,0.004067,-0.099039,-0.09464,168.930374,-11.270358,1.566171,1
19857,0.992553,-0.011424,-0.086761,-0.084691,170.286819,-10.030086,-0.464457,1
19999,0.994678,-0.012718,-0.078167,-0.065841,172.494797,-9.043118,-0.87074,1
20124,0.990437,0.000365,-0.095959,-0.099081,168.464127,-10.95335,1.152048,1
20244,0.994114,-0.014337,-0.080645,-0.070854,171.927551,-9.344639,-0.991663,1
20364,0.990833,0.001879,-0.096867,-0.094099,169.025925,-11.046483,1.281736,1
20484,0.992018,-0.011775,-0.088891,-0.088605,169.83197,-10.279462,-0.443087,1
20604,0.994421,-0.024794,-0.077012,-0.06762,172.397598,-9.004844,-2.257019,1
20726,0.989453,-0.007812,-0.096769,-0.107464,167.572556,-11.138129,0.311756,1
20846,0.992686,-0.016835,-0.083204,-0.085791,170.215454,-9.676125,-1.112964,1
20966,0.990484,-0.003001,-0.093541,-0.100862,168.300537,-10.714019,0.753629,1
21086,0.991687,-0.012645,-0.085111,-0.095623,169.0289,-9.859029,-0.511931,1
21206,0.992465,-0.020854,-0.0824,-0.088209,169.973526,-9.62719,-1.56101,1
21326,0.988024,-0.002831,-0.10129,-0.116326,166.463715,-11.584465,1.051088,1
21446,0.993161,-0.012719,-0.080412,-0.083632,170.429169,-9.314409,-0.685962,1
21568,0.988774,0.004385,-0.099249,-0.111567,166.947205,-11.261789,1.800725,1
21688,0.991471,-0.009071,-0.087055,-0.096523,168.88533,-10.042365,-0.068733,1
21808,0.992068,-0.000656,-0.086875,-0.090801,169.467819,-9.932711,0.842074,1
21928,0.986726,0.007949,-0.103818,-0.124586,165.358292,-11.706556,2.432297,1
22048,0.99254,-0.010338,-0.081882,-0.089688,169.701431,-9.462154,-0.338904,1
22168,0.989858,0.005908,-0.09465,-0.105731,167.632706,-10.727009,1.849559,1
22288,0.98826,0.006131,-0.097332,-0.117569,166.234512,-11.007414,2.043651,1
22409,0.990548,0.008942,-0.08854,-0.104339,167.789886,-9.99373,2.106031,1
22529,0.985696,0.010323,-0.104792,-0.131559,164.506592,-11.76335,2.805881,1
22649,0.992567,-0.011064,-0.081432,-0.089717,169.705536,-9.418171,-0.427009,1
22769,0.987734,0.008062,-0.09879,-0.120617,165.849197,-11.140291,2.322375,1
22889,0.989411,-0.00724,-0.090449,-0.113244,166.908554,-10.405998,0.358738,1
23009,0.988512,0.006468,-0.094282,-0.117919,166.204407,-10.653708,2.042277,1
23129,0.988468,-0.000827,-0.093159,-0.119342,166.119965,-10.624187,1.201051,1
23251,0.992002,-0.008048,-0.079401,-0.097743,168.747696,-9.154935,-0.025871,1
23371,0.986064,0.006898,-0.102433,-0.13088,164.639648,-11.548951,2.364198,1
23491,0.991969,-0.006198,-0.076716,-0.100327,168.43576,-8.826499,0.179515,1
23611,0.991375,-0.002122,-0.081744,-0.102377,168.148758,-9.352786,0.727622,1
23731,0.98762,-0.001722,-0.094295,-0.125315,165.426208,-10.75953,1.180067,1
23851,0.991995,-0.014061,-0.078343,-0.097993,168.774826,-9.101671,-0.727849,1
23971,0.989145,0.000571,-0.092068,-0.114484,166.677185,-10.486664,1.294313,1
24094,0.989396,-0.001391,-0.088122,-0.115415,166.602859,-10.060954,1.023551,1
24214,0.993674,-0.006446,-0.071461,-0.086342,170.069901,-8.229053,-0.027237,1
24334,0.988418,0.004733,-0.09171,-0.120781,165.89978,-10.378663,1.835755,1
24454,0.991689,-0.011101,-0.078079,-0.101609,168.328079,-9.03958,-0.356798,1
24574,0.994525,-0.00348,-0.067957,-0.079252,170.872543,-7.800351,0.222631,1
24694,0.990917,0.003392,-0.082956,-0.105742,167.701843,-9.421019,1.409509,1
24816,0.99341,-0.011715,-0.072574,-0.087887,169.933289,-8.409672,-0.609272,1
24936,0.991456,0.000513,-0.082025,-0.101379,168.239594,-9.354645,1.024826,1
25056,0.990727,-0.004051,-0.082069,-0.108168,167.491821,-9.409666,0.564962,1
25176,0.992685,-0.006988,-0.074416,-0.094768,169.092499,-8.57289,0.013317,1
25296,0.991682,-0.008598,-0.081408,-0.099286,168.569626,-9.390891,-0.051545,1
25416,0.989538,-0.00782,-0.086881,-0.114872,166.734009,-10.005443,0.260847,1
25536,0.991445,-0.014743,-0.078877,-0.102903,168.209534,-9.174294,-0.754513,1
25657,0.990229,-0.008748,-0.084865,-0.110269,167.284958,-9.787832,0.080846,1
25777,0.98908,-0.009889,-0.085732,-0.119436,166.224716,-9.901404,0.053334,1
25897,0.992258,-0.015761,-0.076045,-0.096869,168.92276,-8.856791,-0.959433,1
26017,0.987957,-0.004062,-0.092676,-0.123799,165.634521,-10.610187,0.869785,1
26172,0.991573,-0.021958,-0.076064,-0.102498,168.323563,-8.93689,-1.621485,1
26292,0.989814,-0.01015,-0.084202,-0.114312,166.828644,-9.730244,-0.048961,1
26412,0.987403,-0.010783,-0.090163,-0.129545,165.040405,-10.419168,0.120304,1
26546,0.991325,-0.016395,-0.071936,-0.108735,167.552765,-8.40612,-0.976603,1
26666,0.985705,-0.006039,-0.093971,-0.139679,163.790421,-10.77444,0.836818,1
26786,0.98915,-0.012754,-0.079376,-0.122923,165.859085,-9.216501,-0.331833,1
26906,0.987681,0.000744,-0.083342,-0.132404,164.616409,-9.464396,1.36741,1
27026,0.984187,0.0005,-0.09247,-0.151049,162.394684,-10.478434,1.68528,1
27146,0.989841,-0.012064,-0.076876,-0.118955,166.320007,-8.920288,-0.324379,1
27266,0.984207,-0.005612,-0.094964,-0.14926,162.657089,-10.871274,1.00954,1
27388,0.990195,-0.018684,-0.076348,-0.115445,166.788101,-8.946587,-1.123745,1
27508,0.988198,-0.011596,-0.087682,-0.125037,165.58255,-10.148125,-0.057671,1
27628,0.983505,-0.001583,-0.100161,-0.150579,162.433197,-11.390464,1.581218,1
27754,0.990669,-0.021363,-0.075735,-0.111235,167.302185,-8.905684,-1.477765,1
27874,0.983843,-0.003409,-0.097882,-0.14984,162.551758,-11.164297,1.321434,1
27994,0.986999,-0.009796,-0.08548,-0.135726,164.320984,-9.868977,0.224883,1
28115,0.988032,0.005465,-0.083183,-0.129752,164.882874,-9.378598,1.88108,1
28235,0.982408,0.011803,-0.100542,-0.156901,161.538803,-11.177097,3.198776,1
28355,0.99081,-0.007807,-0.069528,-0.115727,166.673645,-8.023792,0.036037,1
28475,0.983731,0.00577,-0.094361,-0.152734,162.132355,-10.596361,2.342554,1
28595,0.987443,-0.008275,-0.078604,-0.136753,164.206741,-9.061671,0.299141,1
28715,0.987152,-0.003381,-0.081483,-0.137372,164.081009,-9.311509,0.912243,1
28835,0.982929,0.000357,-0.095023,-0.15752,161.622711,-10.759603,1.787154,1
28958,0.986542,-0.004267,-0.084568,-0.139841,163.789505,-9.674651,0.885392,1
29078,0.987496,-0.010281,-0.08084,-0.134916,164.433273,-9.348067,0.087583,1
29198,0.986971,-0.006384,-0.087352,-0.13494,164.37355,-10.029206,0.638463,1
29318,0.982214,0.004319,-0.097065,-0.160643,161.201813,-10.91134,2.31543,1
29438,0.987406,-0.010377,-0.080056,-0.136031,164.30603,-9.260262,0.07473,1
29558,0.987038,-0.008677,-0.082372,-0.137431,164.120255,-9.496898,0.320231,1
29678,0.984091,-0.007025,-0.088373,-0.153938,162.149933,-10.142496,0.778929,1
29800,0.9895,-0.02118,-0.071922,-0.123534,165.871353,-8.485963,-1.39889,1
29920,0.986139,-0.006442,-0.083831,-0.143012,163.441711,-9.623968,0.655068,1
30040,0.986118,-0.012567,-0.080626,-0.144581,163.324951,-9.360642,-0.085386,1
30160,0.990251,-0.015662,-0.070017,-0.119361,166.313324,-8.187144,-0.828049,1
199,0.999944,-0.003858,0.00939,-0.000454,179.943802,1.075872,-0.442684,2
319,0.999797,-0.008262,0.01801,-0.002087,179.743652,2.061807,-0.951532,2
439,0.999577,-0.011277,0.026482,-0.002816,179.642731,3.031099,-1.302203,2
559,0.99929,-0.013873,0.034711,-0.003794,179.509216,3.971914,-1.607723,2
679,0.998972,-0.019364,0.040616,-0.004614,179.379654,4.644272,-2.246073,2
799,0.998503,-0.024363,0.048717,-0.004087,179.393524,5.571595,-2.824871,2
919,0.997856,-0.02657,0.059452,-0.005768,179.153458,6.796441,-3.100744,2
1041,0.9971,-0.030868,0.069019,-0.008192,178.808472,7.881912,-3.628375,2
1161,0.996358,-0.036663,0.076244,-0.010196,178.498123,8.695603,-4.328825,2
1281,0.995528,-0.042334,0.084026,-0.007896,178.672989,9.592025,-4.9813,2
1401,0.994603,-0.046129,0.092631,-0.007,178.69014,10.580444,-5.432164,2
1521,0.993559,-0.049719,0.101476,-0.007896,178.491974,11.587207,-5.882462,2
1666,0.992431,-0.055327,0.109348,-0.007318,178.437393,12.487814,-6.552652,2
1791,0.991184,-0.059808,0.117882,-0.008488,178.177673,13.454336,-7.121002,2
1912,0.989986,-0.064837,0.125063,-0.008661,178.027039,14.270331,-7.741197,2
2032,0.988605,-0.069033,0.133466,-0.008494,177.908066,15.231385,-8.268464,2
2152,0.987309,-0.073579,0.140464,-0.008335,177.786057,16.029741,-8.835862,2
2272,0.985901,-0.077557,0.147946,-0.009418,177.51329,16.873423,-9.364766,2
2392,0.985053,-0.079313,0.152225,0.014101,180.218414,17.585924,-9.172739,2
2512,0.983647,-0.076073,0.157585,0.04255,183.610245,18.450823,-8.258012,2
2632,0.981353,-0.089092,0.170294,-0.000147,178.137558,19.524509,-10.695114,2
2754,0.978329,-0.094577,0.176112,0.053885,184.424255,20.780218,-10.231739,2
2874,0.97704,-0.10294,0.185576,0.018692,179.896515,21.498552,-12.048461,2
2994,0.975667,-0.095884,0.190931,0.049162,183.680069,22.457464,-10.494573,2
3114,0.972488,-0.104997,0.202015,0.049229,183.340775,23.781702,-11.620679,2
3234,0.969344,-0.109396,0.210201,0.064897,185.050568,24.942762,-11.760018,2
3354,0.966581,-0.107963,0.219579,0.076432,186.419189,26.166727,-11.253069,2
3474,0.963992,-0.107054,0.229219,0.081911,187.039154,27.352829,-10.958693,2
3596,0.963467,-0.104777,0.233148,0.079915,186.824219,27.775385,-10.723785,2
3716,0.958342,-0.115012,0.240105,0.103414,189.404022,28.946493,-11.254197,2
3836,0.955853,-0.113502,0.243921,0.118133,191.299973,29.546005,-10.554625,2
3956,0.956477,-0.112668,0.251615,0.095599,188.393951,30.190052,-11.168326,2
4076,0.955077,-0.11017,0.25821,0.09492,188.340668,30.93973,-10.847898,2
4196,0.955185,-0.10971,0.26395,0.076862,185.980087,31.406507,-11.421364,2
4316,0.951443,-0.118193,0.272793,0.079758,185.943344,32.544056,-12.426128,2
4438,0.946253,-0.128703,0.278601,0.102045,188.382309,33.608929,-12.955094,2
4558,0.942792,-0.125429,0.289142,0.108629,189.285202,34.921318,-12.229663,2
4678,0.944046,-0.12568,0.29415,0.080307,185.451538,35.139481,-13.438737,2
4798,0.940932,-0.12486,0.303277,0.084087,185.87439,36.27951,-13.191525,2
4918,0.939133,-0.125388,0.305446,0.094872,187.278946,36.691158,-12.792883,2
5038,0.936756,-0.125506,0.310088,0.102824,188.304352,37.355854,-12.450147,2
5158,0.931767,-0.126811,0.318471,0.119571,190.471863,38.594666,-11.824533,2
5279,0.928529,-0.128749,0.327633,0.117926,190.077896,39.702286,-12.141708,2
5399,0.92736,-0.133849,0.333685,0.103606,187.747559,40.287785,-13.580029,2
5519,0.926595,-0.137274,0.33813,0.090764,185.701859,40.657623,-14.739875,2
5639,0.924539,-0.13456,0.342395,0.099391,187.005035,41.289474,-13.919399,2
5759,0.918322,-0.130986,0.349644,0.131406,191.733932,42.578304,-11.649306,2
5879,0.920162,-0.151697,0.34921,0.091288,184.79689,42.094486,-16.876053,2
5999,0.912756,-0.134269,0.355947,0.148802,194.072693,43.609806,-11.082468,2
6120,0.917542,-0.160546,0.352988,0.087936,183.73703,42.531677,-18.394428,2
6240,0.914638,-0.153423,0.357089,0.111254,187.431519,43.420876,-16.081867,2
6360,0.911031,-0.237289,0.307725,0.137889,187.754196,38.765442,-26.466028,2
6480,0.881896,-0.372836,0.221733,0.184604,190.883713,31.920719,-42.712269,2
6600,0.80672,-0.532431,0.109487,0.231786,196.506088,25.053865,-63.156868,2
6720,0.696939,-0.66088,0.037838,0.275816,201.593384,24.664448,-82.182182,2
6840,0.608522,-0.73534,0.001892,0.298269,203.662766,26.165134,-95.207161,2
6962,0.592549,-0.74366,-0.005157,0.309548,204.859818,27.018944,-96.841057,2
7082,0.59298,-0.740128,-0.00439,0.317109,205.590408,27.658178,-96.197304,2
7202,0.611391,-0.72154,0.011589,0.324711,205.739838,28.86552,-92.716797,2
7322,0.730026,-0.589133,0.123807,0.323492,203.243286,34.189068,-70.56842,2
7442,0.78922,-0.490097,0.202607,0.309641,201.780838,38.558399,-55.978832,2
7562,0.833731,-0.370561,0.291712,0.287181,201.557541,44.367279,-39.048302,2
7704,0.857605,-0.272864,0.340547,0.272171,204.383545,47.108341,-24.53709,2
7829,0.878094,-0.168071,0.382057,0.233938,205.257126,48.55582,-10.129497,2
7949,0.878767,-0.053518,0.443874,0.166949,204.081604,52.938896,5.154952,2
8069,0.85612,0.076133,0.502212,0.095061,206.612076,57.718315,25.015343,2
8189,0.805257,0.23181,0.545587,0.012309,214.002045,60.805485,52.460606,2
8309,0.782539,0.284698,0.552911,-0.029314,214.807236,61.889587,61.270786,2
8429,0.766918,0.305707,0.561223,-0.058303,214.93187,63.698128,65.585396,2
8551,0.760587,0.302841,0.57098,-0.061383,216.560104,64.922989,67.155594,2
8671,0.771958,0.260287,0.578665,-0.038334,216.480042,65.974777,61.414574,2
8791,0.794393,0.183703,0.578931,0.004787,213.756439,66.64106,48.601517,2
8911,0.837451,-0.007818,0.53862,0.092167,199.917709,64.632233,11.606277,2
9031,0.843397,-0.167486,0.482339,0.167241,194.131012,60.415455,-14.208771,2
9151,0.830653,-0.26419,0.441197,0.213439,193.158417,57.751328,-28.007204,2
9271,0.818164,-0.301645,0.428345,0.236916,193.938843,57.54813,-32.794426,2
9393,0.81692,-0.296209,0.434445,0.23696,194.271423,58.232723,-31.882629,2
9513,0.812428,-0.300736,0.438281,0.239623,194.089417,58.900398,-32.642632,2
9633,0.80621,-0.321793,0.437752,0.234179,190.705704,58.931885,-37.456726,2
9753,0.799909,-0.333219,0.442628,0.230615,188.384415,59.52092,-40.429699,2
9873,0.788989,-0.335078,0.447983,0.254011,192.092438,61.298626,-38.837494,2
9993,0.772502,-0.33935,0.453534,0.28702,197.74472,63.574295,-36.378311,2
10113,0.781997,-0.361135,0.436943,0.259105,190.495789,60.519089,-43.440517,2
10235,0.765738,-0.345624,0.45476,0.295592,198.576019,64.260841,-36.855301,2
10355,0.759537,-0.345662,0.458072,0.30624,200.713913,65.169739,-35.613766,2
10475,0.756671,-0.353341,0.456283,0.30724,199.847382,65.180252,-37.297329,2
10595,0.750618,-0.357785,0.455807,0.31748,201.451385,65.706963,-37.021011,2
10715,0.742551,-0.358809,0.45631,0.334136,205.100998,66.555916,-34.953766,2
10835,0.737435,-0.356771,0.453317,0.351282,209.629379,66.814934,-31.843033,2
10955,0.724923,-0.355704,0.460087,0.369151,214.359512,68.383842,-28.546307,2
11076,0.721107,-0.361889,0.460657,0.369903,213.529037,68.763466,-30.004202,2
11196,0.717762,-0.374927,0.459094,0.365339,210.047134,68.905876,-34.292896,2
11316,0.713566,-0.38539,0.456437,0.365998,208.395432,68.987236,-37.021183,2
11442,0.710382,-0.394163,0.453219,0.366849,207.12175,68.925323,-39.24728,2
11562,0.703585,-0.395354,0.45371,0.377892,209.75061,69.594543,-37.745422,2
11682,0.697874,-0.401527,0.449993,0.386323,210.9534,69.770508,-37.973305,2
11802,0.686049,-0.40193,0.454342,0.401687,215.110825,71.13858,-35.231052,2
11924,0.688073,-0.415432,0.447717,0.391807,209.788132,70.332565,-41.015232,2
12044,0.679573,-0.417959,0.44754,0.403968,212.649094,71.077217,-39.550556,2
12164,0.668555,-0.407979,0.452075,0.426857,221.667694,72.320724,-31.70038,2
12284,0.661955,-0.413107,0.451498,0.432781,222.563232,72.806557,-31.882538,2
12404,0.66494,-0.430655,0.442054,0.420679,214.998398,71.844383,-40.123852,2
12524,0.658011,-0.439576,0.44158,0.422839,213.684357,72.339066,-42.528145,2
12644,0.639848,-0.429747,0.4519,0.449099,224.711151,74.642578,-32.953949,2
12767,0.632852,-0.434852,0.452026,0.453944,225.352036,75.223686,-33.298244,2
12887,0.640704,-0.458037,0.441793,0.429548,211.197998,73.661049,-47.499409,2
13007,0.631903,-0.46179,0.443198,0.437054,212.428406,74.529968,-47.364254,2
13127,0.611511,-0.452715,0.455334,0.462348,224.148666,77.292969,-37.089668,2
13247,0.608262,-0.46337,0.450231,0.461074,220.298615,77.164589,-41.963707,2
13367,0.599471,-0.46603,0.449614,0.470414,223.426971,77.827026,-40.076035,2
13487,0.598881,-0.478829,0.440185,0.467218,218.13121,77.077194,-46.500263,2
13613,0.591024,-0.475641,0.442526,0.478141,223.664352,77.94117,-41.735466,2
13754,0.586833,-0.472024,0.443743,0.485699,228.358841,78.330246,-37.441036,2
13874,0.587611,-0.475907,0.442622,0.481978,225.31192,78.218361,-40.516575,2
13994,0.587346,-0.488989,0.437662,0.473663,217.355591,77.782501,-49.047527,2
14114,0.592694,-0.498209,0.434551,0.460063,209.447952,76.787064,-56.570179,2
14234,0.593051,-0.487081,0.444916,0.46161,212.669312,77.795242,-52.181526,2
