timestamp,filtered_x,filtered_y,filtered_z
3.49,0.0,0.0,0.0
<<<<<<< HEAD
47.21,-1.5374275172100538,3.894629217419135,1.3721583569353557
47.38,-1.3016744180580966,3.9095331298064,1.2387163170729463
47.54,-1.0940334158613,3.923524549208378,1.0949802779636866
=======
3.65,0.0013345876824151707,0.011230585987004105,-0.002886903270493116
3.82,0.0034013726732191477,0.05033173641023374,-0.007344187273744495
3.98,0.007563383813494102,0.1172797807714481,-0.00878604044867438
4.14,0.017965672730940067,0.21137202515120962,-0.00987575469052823
4.31,0.0342685045077372,0.3378882031972545,-0.01126036254053139
4.47,0.04754015063874825,0.4865977367188665,-0.009283332828902967
4.64,0.050990443437182335,0.6642884693666179,-0.002844183598059243
4.81,0.040949871265052465,0.8681999092062943,0.00038548175232700366
4.97,0.015582221619688287,1.0889448361623666,-0.008455778381617877
5.13,-0.0315153802175007,1.329395368550608,-0.03360397335908267
5.3,-0.11859008320829918,1.6014981394638443,-0.07814181383568011
5.46,-0.24933752812934004,1.8804769082637283,-0.13380217221911145
5.62,-0.41820403205925566,2.1720447748889176,-0.1970918215531564
5.79,-0.6211623858442101,2.5012306737869863,-0.2646738776522648
5.96,-0.8476279095038458,2.863200394571415,-0.32852944405203255
6.12,-1.0776052984571758,3.237322140002714,-0.3910001652712492
6.28,-1.3093197936063745,3.6266932672724153,-0.4596890240066491
6.44,-1.5438687568426843,4.031241206005181,-0.5320929562991883
6.61,-1.7895967534759636,4.480119716364702,-0.6050548128199519
6.77,-2.02446080963855,4.942092810346912,-0.6709710906796414
6.94,-2.256672677777544,5.429872222943616,-0.7328192358086045
7.1,-2.4702866794880824,5.912263111862649,-0.7902709377284027
7.26,-2.668513343933149,6.398703459177625,-0.8473855397963116
7.43,-2.8620099838832025,6.916003433444426,-0.9060235472173623
7.59,-3.03568997350789,7.43960621836958,-0.9622080047003138
7.75,-3.189013691462518,7.984101504781163,-1.0204199449164317
7.91,-3.3247561841115556,8.546918396634672,-1.0848991806892292
8.09,-3.4563067864187396,9.175360537141275,-1.1607082255554275
8.25,-3.575307350667553,9.793333838777317,-1.2288248671787088
