Timestamp,qw,qx,qy,qz,heading,pitch,roll
28258,0.428887,-0.555370,0.550719,0.452018,86.111534,77.024696,174.507111
28378,0.432801,-0.552991,0.558199,0.441916,86.648651,76.392212,176.421036
28500,0.423079,-0.561241,0.553960,0.446243,87.184898,75.844772,175.424835
28620,0.388826,-0.587282,0.521347,0.481771,88.117828,76.239212,168.936371
28740,0.304618,-0.633425,0.409209,0.581825,85.832535,80.536209,146.687195
28860,0.239738,-0.654650,0.318484,0.642276,75.646431,83.533348,122.214706
28980,0.183546,-0.666519,0.238530,0.682025,56.876427,85.363884,91.624481
29100,0.133806,-0.668902,0.165246,0.712286,23.716089,85.651436,48.142979
29220,0.078723,-0.667634,0.086424,0.735249,359.783356,84.478874,13.210142
29342,0.025268,-0.655467,0.007885,0.754755,348.722382,81.822334,-8.583083
29462,-0.012741,-0.642518,-0.052146,0.764383,344.721405,79.605263,-20.558357
29582,-0.054416,-0.628212,-0.118314,0.767061,342.344574,77.588715,-31.767832
29702,-0.090453,-0.612668,-0.173648,0.765698,342.315369,75.848434,-39.376118
29822,-0.135654,-0.594799,-0.239451,0.755293,342.634644,74.463364,-48.418011
29942,-0.166886,-0.588907,-0.280879,0.739214,341.453857,74.666954,-55.806301
30062,-0.188878,-0.575394,-0.319925,0.728620,340.775482,73.605347,-61.852165
