timestamp,filtered_x,filtered_y,filtered_z
36.49,-895.7450384956861,-2228.596402496647,-515.4458205519356
36.65,-1216.6480250341995,-1909.0006199077873,-371.42748265752846
36.82,-1358.5724201116345,-1895.3593046260398,-563.862854200244
36.99,-767.6664780153642,-2215.165239569756,-321.37818811110833
37.15,-434.04013095749156,-1449.437900693992,92.25685150714946
37.31,-640.0676564269353,-888.6637871680074,80.27564097857437
37.47,-326.9816496712553,-1090.5919854102995,48.72230472961526
37.64,-190.5107819059571,-908.8953218090116,145.2385358381213
37.8,-289.15203106576587,-730.8234906881801,352.7142398962397
37.97,-567.6443379737775,-414.8912063345639,-122.31249832129913
38.14,-970.5450350946546,-398.333703413262,-549.9049472683407
38.3,-1222.1198470295108,-528.2670890410728,-353.4678207570442
38.46,-809.9540994118603,226.53928449971608,9.109981216612368
38.63,-1222.6746543005188,441.4356787225197,357.9116401584229
38.79,-1599.6520398134285,337.61132728339413,-164.2450198807138
38.95,-1036.6384726720169,516.960219538445,-643.7499108241243
39.13,-844.3298613126577,883.0994938089542,-386.80769822080754
39.29,-819.4522083723358,-21.949220261079745,-110.9879707569516
39.45,-1338.9394652964734,-1601.4948368174832,-948.206269539921
39.62,-1269.0521975114423,1093.717050675938,-1410.722519912367
39.78,-1326.9254990400375,2350.671726547591,-2306.079535691484
39.94,-1390.7166521728911,2115.186249649676,-2295.2074073065314
40.11,-1645.887079815562,1312.4388379127456,-2561.7680618478435
40.28,-732.8345988957519,1083.27409718088,-2553.4563120065263
40.44,-1410.7340339997766,-127.67178813850501,-1488.3084024466295
40.61,-1257.2697963954101,200.60619146505144,-1059.7593382435439
40.77,-252.4747492815303,129.98877544801448,-690.7034114600372
40.93,225.48620318574007,822.5204705336027,-696.8724176775795
41.1,770.0927351754815,2070.4905666414024,-651.8693441560154
41.26,1326.6742235439174,2353.121717240485,-185.50661769678857
41.43,3344.7331550136923,2059.010775559298,476.67586943225183
41.6,739.154813972134,223.12737883131945,643.1886239269318
41.76,1251.8848519729586,-163.3950358777062,748.3797700915306
41.92,179.78634891960655,299.61697250896447,824.1183477750966
42.08,31.045105634314524,-534.1527688534934,-266.4085432488803
42.25,251.44507241885023,-222.69317103807612,265.49576682103344
42.41,-311.3692748306781,-1047.1236909143752,561.3313691814437
42.58,-1011.0554554327714,-1501.6854273236627,-179.20646152658662
42.75,-1993.9039838506608,-1526.5721031276905,-996.1924699962514
42.91,-1078.9884338086927,-2146.679114808117,-1070.6248946494493
43.07,-1167.7411202313203,-2171.5193298674762,-309.00184494139785
43.24,-1546.7844210388846,-2689.3449893312413,-1923.105085266384
43.4,-1206.4171568542029,-3431.1821011648203,-1849.484851999866
43.56,-1809.0675394209547,-3377.484020236188,-2597.3757314508243
43.75,-2994.615873536278,-4420.216590017723,-3926.360016094287
43.92,-2436.2410600226067,-3575.2022018298812,-3299.2415281344365
44.08,-2539.5485830531807,-2901.9264233854938,-3449.9481564908233
44.24,-2557.1479786816576,-3257.6644508801496,-3495.0026416849423
44.41,-2052.849293804665,-3302.7172582610706,-2644.2708695370716
44.57,-3324.181044663267,-2357.7890606988003,-1537.5816868499403
44.73,-2493.8752817984823,-1391.3080164383746,-1058.957470450619
44.91,-2723.4697203204682,-1731.251810845286,-1287.0759420349195
45.07,-2204.5256902935357,-228.51783917301782,-897.8245846686864
45.23,-1356.4457787883935,330.65602143523125,-426.5138587215096
45.4,-968.6351330468278,417.3572046713487,-251.80007610910138
45.56,-887.7773187379471,-602.4145555034645,-583.3846851813951
45.72,24.51717644581072,100.06248873739048,-76.77414497071572
45.88,380.1657479913955,-1302.455557036063,167.22653481061158
46.06,-1092.565271729313,-1430.5558525161653,-918.1523397849428
46.22,-528.0945587302247,-1507.1993067096855,-1745.9378947322339
46.38,-788.3290007918004,-1459.5673758075402,-2761.203003936353
46.55,-2077.5268036098637,-1570.2437342294427,-3028.954943929824
46.71,-2565.163046582388,-1327.1275076263187,-2269.068998778687
46.88,-1936.0478348413176,-1127.25306770269,-1261.855458047721
47.04,-1676.2092968941356,-288.9836360287343,-1171.7238069805442
47.21,-2134.288984837845,-297.2485492867227,-1504.9195138462296
47.38,-2452.7769078586725,-585.6025860129957,-1360.120708203256
47.54,-2366.9741022041153,-493.5683070757297,-1358.878040142487
