Timestamp,qw,qx,qy,qz,heading,pitch,roll
16303,0.962525,0.003049,-0.122968,-0.241676,151.350906,-13.606074,3.852671
16425,0.953453,0.010345,-0.120833,-0.276063,147.124985,-12.985607,5.089391
16545,0.956999,0.006738,-0.121999,-0.263090,148.727448,-13.294703,4.543286
16665,0.963767,0.018416,-0.116199,-0.239382,151.519058,-12.424982,5.354311
16785,0.956428,0.004821,-0.119025,-0.266545,148.367294,-13.009245,4.277550
16905,0.959583,0.009291,-0.118446,-0.255101,149.706024,-12.860504,4.604436
17025,0.948640,0.018679,-0.121031,-0.291680,145.126556,-12.634608,6.238912
17147,0.961260,0.008062,-0.122147,-0.246953,150.660980,-13.347051,4.469774
17267,0.956599,0.014434,-0.117246,-0.266372,148.299057,-12.510880,5.294067
17387,0.961499,0.006550,-0.119818,-0.247210,150.675293,-13.130579,4.230286
17507,0.954800,0.017694,-0.115481,-0.273311,147.445633,-12.172201,5.689746
17627,0.954194,0.013560,-0.117186,-0.274933,147.272629,-12.484791,5.307496
17747,0.963509,0.024857,-0.116622,-0.239632,151.410156,-12.287601,6.097849
17867,0.948785,0.026414,-0.112151,-0.294147,144.872452,-11.377647,6.801410
17987,0.960890,0.020885,-0.119666,-0.248849,150.309082,-12.684216,5.865226
18107,0.949117,0.026971,-0.120233,-0.289802,145.276230,-12.274668,7.106469
18227,0.959055,0.012919,-0.118762,-0.256775,149.457596,-12.777472,5.045572
18347,0.951204,0.018346,-0.120146,-0.283604,146.126266,-12.601018,6.061297
18467,0.954607,0.007701,-0.112668,-0.275615,147.310379,-12.172847,4.506737
18587,0.952028,0.066098,-0.128637,-0.269663,147.147919,-12.080375,11.516654
18713,0.931194,0.171837,-0.168226,-0.273938,144.398315,-12.659473,24.990288
18834,0.865632,0.369287,-0.234512,-0.243526,142.364822,-13.069917,50.677834
18954,0.827113,0.436800,-0.264566,-0.234703,140.442810,-13.451145,60.533360
19074,0.766880,0.522493,-0.294126,-0.228862,137.647873,-12.237281,73.290649
19194,0.703642,0.596069,-0.310030,-0.231219,135.240082,-9.244929,84.350319
19314,0.674667,0.621858,-0.320480,-0.235374,133.674225,-8.030246,88.774895
19434,0.742519,0.519828,-0.312757,-0.283936,130.733704,-9.744805,74.467216
19554,0.852313,0.279179,-0.255480,-0.361030,128.766464,-13.527590,42.782169
19675,0.886123,0.136992,-0.198896,-0.395539,128.825363,-14.129881,24.368893
19795,0.900000,-0.011105,-0.131611,-0.415387,129.788330,-14.248403,5.289392
19915,0.894580,-0.118343,-0.074011,-0.424541,130.267059,-13.467879,-8.806868
20035,0.866979,-0.248617,0.006151,-0.431846,129.823227,-11.774614,-26.473518
20155,0.820314,-0.371172,0.078837,-0.427893,129.249985,-10.853683,-43.530880
20275,0.752234,-0.492657,0.151304,-0.410526,128.831909,-10.187193,-61.555695
20395,0.697666,-0.567807,0.200394,-0.388190,128.792313,-9.277534,-73.828079
20540,0.668692,-0.601831,0.229212,-0.371623,128.677887,-8.092017,-80.081947
20664,0.680552,-0.593656,0.219112,-0.369329,129.603943,-8.063740,-78.397797
20784,0.723382,-0.541658,0.179365,-0.388772,129.927200,-9.303532,-69.297173
20904,0.811014,-0.402490,0.086410,-0.415671,130.688553,-11.212456,-47.628479
21024,0.854937,-0.271345,0.000639,-0.442092,128.848404,-13.817327,-28.579264
21144,0.881416,-0.153861,-0.044067,-0.444390,127.986015,-12.382210,-13.744452
21266,0.894973,-0.075008,-0.072721,-0.433706,128.700943,-11.258081,-4.162020
21386,0.900424,-0.047092,-0.094114,-0.422081,129.803177,-12.077737,-0.313960
21506,0.909975,-0.050634,-0.099941,-0.399230,132.705414,-12.845192,-0.725948
21626,0.910306,-0.017126,-0.105058,-0.400005,132.236435,-11.827779,3.096351
21746,0.904283,0.079117,-0.133553,-0.397704,131.191864,-10.288777,14.678331
21866,0.907114,0.046659,-0.126386,-0.398730,131.484619,-11.074476,10.891862
21986,0.910964,-0.045669,-0.089163,-0.400125,132.644775,-11.478205,-0.692961
22108,0.908829,0.042522,-0.110622,-0.399970,131.676178,-9.616872,9.679922
22228,0.910475,-0.000694,-0.095240,-0.402436,131.923737,-10.019645,4.390885
22348,0.912259,-0.006787,-0.091097,-0.399288,132.419388,-9.882506,3.512988
22468,0.906861,0.000270,-0.094057,-0.410790,130.872543,-9.809368,4.526450
22588,0.921528,-0.024501,-0.085468,-0.377984,135.295868,-10.139471,1.132472
22708,0.919669,-0.020802,-0.081241,-0.383625,134.598572,-9.519876,1.398530
22828,0.914391,-0.026146,-0.086177,-0.394679,133.201584,-10.267080,1.176821
22954,0.928349,-0.023613,-0.077260,-0.362813,137.250397,-9.240735,0.709366
23074,0.920457,-0.023412,-0.085727,-0.380596,134.957428,-10.115688,1.289550
23194,0.925503,-0.029408,-0.087114,-0.367398,136.645569,-10.536222,0.558147
23315,0.929943,-0.018933,-0.087291,-0.356679,137.892151,-10.128523,1.574899
23436,0.928674,-0.013337,-0.090936,-0.359318,137.483292,-10.281453,2.363535
23556,0.933701,-0.018275,-0.097710,-0.343965,139.363449,-11.246840,1.933501
23679,0.927755,-0.008003,-0.103149,-0.358550,137.395950,-11.369363,3.457206
23800,0.923711,0.009811,-0.103295,-0.368759,135.965073,-10.579105,5.505280
23921,0.931636,-0.010164,-0.109573,-0.346318,138.860092,-12.192885,3.340582
24042,0.916206,0.003838,-0.114463,-0.383980,133.940918,-11.934675,5.568312
24163,0.923961,-0.013571,-0.116489,-0.364053,136.589142,-13.011287,3.515146
24283,0.919766,0.005539,-0.110006,-0.376682,134.912445,-11.430977,5.448324
24403,0.922574,-0.007233,-0.111706,-0.369213,135.943863,-12.207605,4.056524
24526,0.920713,0.008475,-0.114243,-0.373037,135.278458,-11.773696,5.912385
24647,0.923747,-0.004127,-0.112807,-0.365979,136.303955,-12.206229,4.397640
24768,0.932292,0.013273,-0.108372,-0.344822,138.837936,-11.122929,5.819236
24889,0.917387,0.019597,-0.115184,-0.380449,134.232681,-11.327995,7.241629
25010,0.929098,0.006814,-0.110318,-0.352919,137.865173,-11.547635,5.301644
25131,0.927319,0.020306,-0.108044,-0.357749,137.177658,-10.710891,6.719219
25252,0.921724,0.005607,-0.111049,-0.371553,135.539566,-11.568958,5.438800
25375,0.934724,0.006185,-0.110754,-0.337605,139.763870,-11.704986,5.058817
25495,0.923882,0.003269,-0.118586,-0.363815,136.416748,-12.517603,5.426832
25615,0.936571,0.002320,-0.113510,-0.331568,140.511032,-12.185766,4.672077
25735,0.920767,0.012214,-0.113558,-0.373008,135.258789,-11.537519,6.281889
25856,0.926536,-0.001868,-0.112242,-0.359056,137.156006,-12.083302,4.524627
25977,0.928022,0.001346,-0.099056,-0.359100,137.295868,-10.537855,4.295731
26098,0.926459,-0.009174,-0.104652,-0.361426,137.029480,-11.568647,3.432107
26221,0.931216,0.001645,-0.108622,-0.347889,138.562195,-11.604559,4.604755
26342,0.916477,0.011657,-0.119745,-0.381558,134.087387,-12.157032,6.622790
26463,0.929220,0.006228,-0.119877,-0.349474,138.157990,-12.616848,5.608029
26584,0.917063,0.021132,-0.124118,-0.378331,134.327057,-12.219576,7.801988
26705,0.925779,0.002003,-0.121959,-0.357837,137.125458,-12.966449,5.357653
26825,0.922229,0.001856,-0.120464,-0.367382,135.954239,-12.757597,5.408882
26945,0.920159,-0.004499,-0.124717,-0.371112,135.483322,-13.465419,4.972058
27068,0.933110,-0.008425,-0.117869,-0.339607,139.569214,-13.043616,3.786501
27189,0.915032,0.005391,-0.128024,-0.382476,133.888611,-13.307005,6.359832
27310,0.930143,-0.015608,-0.120400,-0.346535,138.751328,-13.579556,3.208849
27431,0.917182,0.004068,-0.118528,-0.380399,134.325592,-12.376062,5.736954
27552,0.930430,-0.002376,-0.115954,-0.347622,138.534592,-12.557891,4.477184
27673,0.920769,0.012876,-0.109896,-0.374075,135.176620,-11.113046,6.197439
27796,0.924249,-0.004686,-0.113779,-0.364400,136.493515,-12.341381,4.359699
27917,0.925829,0.004973,-0.111370,-0.361116,136.846039,-11.690675,5.252298
28038,0.925940,-0.003786,-0.119432,-0.358258,137.171616,-12.937449,4.623636
28158,0.926238,-0.000103,-0.113700,-0.359370,137.078934,-12.163418,4.784168
28278,0.918873,-0.003566,-0.118693,-0.376250,134.920746,-12.756719,4.867844
28399,0.935933,-0.006020,-0.108019,-0.335136,140.224258,-11.901616,3.581982
28520,0.927350,0.003367,-0.113951,-0.356396,137.412689,-12.060499,5.131522
28643,0.926359,-0.006862,-0.107518,-0.360892,137.038193,-11.779966,3.800805
28764,0.922817,-0.010082,-0.104069,-0.370766,135.876740,-11.510619,3.426284
28885,0.927738,-0.009309,-0.103361,-0.358501,137.411560,-11.446879,3.324466
29006,0.920642,-0.012752,-0.108830,-0.374705,135.345718,-12.119035,3.405540
29127,0.934572,-0.014936,-0.103702,-0.339984,139.761902,-11.770403,2.493839
29248,0.923245,-0.013378,-0.110156,-0.367826,136.198502,-12.312485,3.305499
29368,0.929206,-0.032369,-0.098542,-0.354696,138.155243,-11.893528,0.570910
29490,0.921786,-0.042577,-0.092645,-0.374040,135.882919,-11.691930,-0.537555
29610,0.925109,-0.043258,-0.091380,-0.365982,136.909912,-11.580007,-0.769092
29731,0.925479,-0.032581,-0.083161,-0.368107,136.615448,-10.248261,0.053449
29852,0.921338,-0.025371,-0.094520,-0.376231,135.435959,-11.143106,1.423350
29973,0.929494,-0.030855,-0.086016,-0.357325,137.921936,-10.483601,0.239634
