Timestamp,qw,qx,qy,qz,yaw,pitch,roll
106153,-0.929398,0.261603,0.021265,-0.259465,209.717178,5.521870,-29.974968
106274,-0.891384,0.386487,0.076335,-0.224114,207.313873,2.128870,-46.363640
106397,-0.853027,0.468473,0.113851,-0.199771,206.583694,-0.404604,-57.645382
106518,-0.788656,0.571497,0.161200,-0.159433,205.903748,-4.130713,-72.807564
106639,-0.741511,0.630226,0.182191,-0.140626,206.110291,-5.332808,-81.960831
106760,-0.720771,0.651784,0.189767,-0.140172,206.827377,-5.211587,-85.488533
106881,-0.712736,0.659688,0.191460,-0.141960,207.170883,-4.911820,-86.760117
107002,-0.719151,0.653765,0.181834,-0.149473,206.983429,-3.789576,-85.455673
107123,-0.722006,0.653448,0.170552,-0.150390,206.142456,-2.850796,-84.954590
107245,-0.724724,0.648008,0.169808,-0.161301,207.012390,-2.124947,-84.112648
107365,-0.725511,0.644684,0.167774,-0.172802,207.850143,-1.182572,-83.540901
107485,-0.727116,0.640150,0.169824,-0.180725,208.705032,-0.892765,-82.949081
107611,-0.730452,0.634575,0.172809,-0.184076,209.230469,-1.079352,-82.245483
107732,-0.750925,0.605034,0.179512,-0.194453,210.634705,-1.965579,-78.255966
107853,-0.779945,0.563554,0.175956,-0.207662,211.512161,-2.316168,-72.353584
107980,-0.830067,0.481756,0.144432,-0.240895,212.622208,-0.439566,-60.388359
108101,-0.878922,0.373170,0.109284,-0.276204,214.551208,0.804370,-45.759415
108222,-0.909818,0.272564,0.076372,-0.303479,216.445816,1.516572,-32.854820
108343,-0.922732,0.208616,0.058018,-0.318858,217.796341,1.487975,-24.969448
108464,-0.937153,0.108729,0.023621,-0.330689,218.696030,1.583708,-12.679501
108585,-0.941479,0.004603,-0.005648,-0.336980,219.385010,0.787087,-0.278477
108706,-0.939975,-0.070514,-0.014978,-0.333530,218.994476,-1.081731,8.197138
108828,-0.934755,-0.143908,-0.031258,-0.323325,217.866547,-1.984047,16.823467
108948,-0.920414,-0.227229,-0.056617,-0.313037,217.042999,-2.180088,27.004713
109068,-0.893505,-0.317667,-0.084112,-0.306028,216.934464,-2.528809,38.298656
109189,-0.874740,-0.366682,-0.098176,-0.301209,216.847244,-2.816652,44.547123
109310,-0.845817,-0.431635,-0.116056,-0.291218,216.421661,-3.157212,53.032734
109431,-0.804119,-0.509589,-0.127675,-0.278214,215.403671,-4.486100,63.293827
109552,-0.775543,-0.556751,-0.137439,-0.263939,214.351761,-4.629760,69.915855
109675,-0.739754,-0.605684,-0.151994,-0.250602,213.821960,-4.513547,77.245377
109796,-0.711171,-0.641747,-0.167518,-0.233079,213.198669,-3.490776,83.083641
109917,-0.711681,-0.642137,-0.168819,-0.229485,212.973938,-3.120178,83.194572
110038,-0.709907,-0.644901,-0.166878,-0.228645,212.736923,-3.323326,83.529083
110158,-0.709509,-0.646080,-0.163152,-0.229239,212.495865,-3.709524,83.560181
110278,-0.712506,-0.642894,-0.157436,-0.232870,212.397141,-4.305366,82.868065
110401,-0.709813,-0.646634,-0.155016,-0.232361,212.145279,-4.613898,83.336060
110522,-0.714203,-0.642592,-0.149425,-0.233783,211.868973,-4.991914,82.530983
110643,-0.717809,-0.639733,-0.146384,-0.232497,211.538361,-5.009495,82.000854
110764,-0.723051,-0.634038,-0.142562,-0.234225,211.443008,-5.212900,81.025795
110885,-0.726667,-0.630847,-0.139403,-0.233551,211.165375,-5.282765,80.450279
111006,-0.727596,-0.631101,-0.137415,-0.231139,210.794373,-5.265995,80.423637
111127,-0.727762,-0.631732,-0.135443,-0.230052,210.544083,-5.366252,80.452370
111250,-0.729665,-0.630524,-0.132184,-0.229233,210.235245,-5.518854,80.170006
111370,-0.732202,-0.628379,-0.129152,-0.228764,209.982773,-5.645316,79.759315
111490,-0.733953,-0.625731,-0.126160,-0.232056,210.086243,-6.039719,79.273399
111610,-0.737630,-0.620806,-0.123983,-0.234781,210.217194,-6.234605,78.484146
111731,-0.738001,-0.619486,-0.124164,-0.236998,210.446960,-6.336514,78.294403
111852,-0.741268,-0.615127,-0.118374,-0.241080,210.448898,-6.955294,77.478310
111975,-0.742126,-0.614387,-0.115159,-0.241883,210.302261,-7.255509,77.273346
112096,-0.741858,-0.615270,-0.112497,-0.241716,210.089981,-7.500152,77.323051
112217,-0.743040,-0.614354,-0.112498,-0.240410,209.974838,-7.366320,77.193535
112338,-0.752509,-0.601702,-0.109985,-0.244090,210.256760,-7.366171,75.296783
112459,-0.751754,-0.603541,-0.107979,-0.242768,209.975464,-7.509678,75.504318
112580,-0.750788,-0.605526,-0.102705,-0.243101,209.623535,-8.058767,75.639015
112700,-0.751976,-0.605793,-0.100006,-0.239869,209.125702,-8.060439,75.612190
112822,-0.756613,-0.600969,-0.097130,-0.238601,208.851471,-8.036525,74.848465
112943,-0.779795,-0.570323,-0.086900,-0.243089,208.889343,-8.149138,70.258759
113064,-0.837191,-0.477151,-0.077358,-0.255826,210.364807,-6.581028,57.573215
113185,-0.898367,-0.340968,-0.063526,-0.269508,211.927124,-3.993755,40.424480
113306,-0.933888,-0.222211,-0.048249,-0.275932,212.486847,-1.863168,26.225296
113427,-0.951263,-0.139903,-0.048938,-0.270412,211.886658,0.999463,17.018549
113550,-0.961752,-0.064706,-0.027941,-0.264683,210.852676,1.116849,8.006122
113671,-0.965626,0.004255,-0.010162,-0.259684,210.102539,1.251142,-0.168456
113792,-0.960387,0.116148,0.026770,-0.251874,209.342255,0.406225,-13.685071
113913,-0.932515,0.256374,0.079546,-0.241561,209.436172,-1.403666,-31.113230
114033,-0.902290,0.350209,0.112714,-0.224752,209.015350,-2.635448,-43.107498
114153,-0.849738,0.462834,0.155293,-0.199011,208.914459,-4.571211,-58.331059
114274,-0.794870,0.545845,0.191081,-0.183615,210.211639,-5.930284,-70.557182
114397,-0.778483,0.566031,0.195993,-0.187489,211.065826,-5.330833,-73.523628
114518,-0.778795,0.563388,0.193232,-0.196790,211.728943,-4.544789,-73.056488
114639,-0.785785,0.552046,0.183206,-0.210271,212.246475,-3.196618,-71.103088
114760,-0.790535,0.542742,0.177771,-0.221077,212.885757,-2.355094,-69.637871
114881,-0.795077,0.531105,0.176752,-0.233518,214.013199,-1.892147,-68.063583
115002,-0.801751,0.519116,0.173521,-0.239994,214.417908,-1.665895,-66.359863
115123,-0.809995,0.504340,0.169852,-0.246357,214.793900,-1.527849,-64.294846
115245,-0.815815,0.494936,0.167756,-0.247656,214.776291,-1.637052,-63.000690
115365,-0.824622,0.483748,0.169674,-0.239144,214.002060,-2.777815,-61.643436
115485,-0.837845,0.459400,0.166185,-0.243602,214.175705,-3.132908,-58.435902
115606,-0.850174,0.436398,0.153867,-0.251150,214.183411,-2.431534,-55.090603
115727,-0.854168,0.425919,0.149693,-0.258019,214.657196,-2.059409,-53.647263
115848,-0.877269,0.369434,0.130741,-0.277156,215.665939,-1.410079,-46.126999
115971,-0.923735,0.214488,0.063369,-0.310943,216.993286,0.934824,-25.831470
116092,-0.935318,0.148996,0.043790,-0.317890,217.427460,0.734128,-17.853474
116213,-0.939032,0.117848,0.057604,-0.317812,217.646484,-1.906995,-14.956413
116334,-0.942342,0.068280,0.055530,-0.322857,218.112045,-3.472359,-9.488310
116455,-0.947001,-0.010148,0.026930,-0.319925,217.329407,-3.296284,0.114163
116575,-0.947900,-0.046120,0.014068,-0.314884,216.625854,-3.193954,4.513698
116695,-0.948631,-0.046843,0.012603,-0.312630,216.356033,-3.049629,4.652299
116818,-0.947998,-0.045534,0.011332,-0.314785,216.623276,-2.874736,4.548199
116939,-0.947535,-0.034511,0.016717,-0.317332,216.947021,-3.071572,3.145320
117060,-0.947554,-0.034411,0.013383,-0.317444,216.965942,-2.705900,3.254995
117181,-0.947485,-0.027257,0.016534,-0.318195,217.069550,-2.790082,2.359951
117302,-0.947993,-0.026161,0.019955,-0.316574,216.874588,-3.118297,2.121713
117423,-0.948117,-0.022986,0.020601,-0.316407,216.862610,-3.073150,1.753182
117544,-0.947803,-0.024431,0.020568,-0.317239,216.959503,-3.123583,1.908926
117667,-0.946914,-0.021639,0.021079,-0.320051,217.307159,-3.082309,1.577441
